product_id,name,brand,price,image_url,description,rating,stock_status,category,product_link
31428049,Red Tape,Men Colourblocked Sneakers,1277,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/31308506/2024/12/5/c36daf5a-f8f4-49ce-8956-e5de5fd9944b1733397434537-Red-Tape-Men-Lace-Ups-Round-Toe-Sneakers-7341733397434065-1.jpg","PRODUCT DETAILS
A pair of round toe brown sneakers ,has regular styling,
Lace-ups detail
Pu upper
Cushioned footbed
Textured and patterned outsole
Warranty: 45 days
Size & Fit
Features: Heel Height - Flat | Toe Shape - Round
Material & Care
PU
Wipe with a clean, dry cloth to remove the dust.
Specifications
Type
Sneakers
Toe Shape
Round Toe
Pattern
Colourblocked
Fastening
Lace-Ups
Shoe Width
Regular
Ankle Height
Regular
Insole
Memory Foam
Sole Material
TPR
See More",4.4 | | | 482 Ratings,In Stock,Men Shoes,https://www.myntra.com/casual-shoes/red+tape/red-tape-men-colourblocked-sneakers/31428049/buy
30018938,Red Tape,Men Round Toe Memory Foam Sneakers,1741,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/30018945/2024/6/22/df5b57c9-fe12-4642-b165-bc252e64a9d31719051125025RedTapeMenColourblockedPUSneakers1.jpg","PRODUCT DETAILS
A pair of round toe white sneakers ,has regular styling,
Lace-ups detail
Pu upper
Cushioned footbed
Textured and patterned outsole
Warranty: 45 days
Warranty provided by brand/manufacturer
Material & Care
PU
Wipe with a clean, dry cloth to remove dust
Specifications
Type
Sneakers
Toe Shape
Round Toe
Pattern
Solid
Fastening
Lace-Ups
Shoe Width
Narrow
Ankle Height
Regular
Insole
Memory Foam
Sole Material
TPR
See More",4.4 | | | 442 Ratings,In Stock,Men Shoes,https://www.myntra.com/casual-shoes/red+tape/red-tape-men-round-toe-memory-foam-sneakers/30018938/buy
29553914,HRX by Hrithik Roshan,Unisex Back To School Shoes,999,https://assets.myntassets.com/assets/images/retaillabs/2023/5/22/becb1b16-86cc-4e78-bdc7-7801c17947831684737106127-Return-Window-image.png,"PRODUCT DETAILS
A pair of round toe off white sneakers ,has regular styling,
Lace-ups detail
Mesh upper
Cushioned footbed
Textured and patterned outsole
Warranty: 1 month
Warranty provided by brand/manufacturer
Material & Care
Mesh
Wipe with a clean, dry cloth to remove dust
Specifications
Type
Sneakers
Toe Shape
Round Toe
Pattern
Solid
Fastening
Lace-Ups
Shoe Width
Narrow
Ankle Height
Regular
Insole
Comfort Insole
Sole Material
EVA
See More",4.2 | | | 607 Ratings,In Stock,Men Shoes,https://www.myntra.com/casual-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-unisex-back-to-school-shoes/29553914/buy
32093863,HRX by Hrithik Roshan,Unisex HRX-235 02 Mesh Running Non-Marking Shoes,1117,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/32093860/2024/12/26/78ead5ea-2ba9-4756-93fd-ead8c9dd9cbf1735210371454SportsShoes1.jpg","PRODUCT DETAILS
A pair of black shoes, has regular Styling, lace-ups detail
Mesh Upper
Cushioned footbed
Textured and patterned outsole
Warranty: 30 days
Warranty: Warranty provided by brand/manufacturer
Material & Care
Mesh
Clean it with dry cloth after use
Specifications
Sport
Running
Material
Mesh
Fastening
Lace-Ups
Ankle Height
Regular
Outsole Type
Non-Marking
Cleats
No Cleats
Cushioning
Medium
Running Type
Track
See More",4.1 | | | 54 Ratings,In Stock,Men Shoes,https://www.myntra.com/sports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-unisex-hrx-235-02-mesh-running-non-marking-shoes/32093863/buy
31428062,Red Tape,Men Colourblocked Lace-Ups Round Toe Sneakers,1259,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/31428041/2024/12/5/0a702c2b-e1ad-468b-b1ec-c6a2aa80c9ad1733397459574-Red-Tape-Men-Colourblocked-Sneakers-1461733397459050-1.jpg","PRODUCT DETAILS
A pair of round toe white sneakers ,has regular styling,
Lace-ups detail
Pu upper
Cushioned footbed
Textured and patterned outsole
Warranty: 45 days
Size & Fit
Features: Heel Height - Flat | Toe Shape - Round
Material & Care
Wipe with a clean, dry cloth to remove the dust.
Specifications
Type
Sneakers
Toe Shape
Round Toe
Pattern
Colourblocked
Fastening
Lace-Ups
Shoe Width
Regular
Ankle Height
Regular
Insole
Memory Foam
Sole Material
TPU
See More",4.4 | | | 71 Ratings,In Stock,Men Shoes,https://www.myntra.com/casual-shoes/red+tape/red-tape-men-colourblocked-lace-ups-round-toe-sneakers/31428062/buy
30191546,WROGN,Men Woven Design Running Shoes,1715,https://assets.myntassets.com/assets/images/retaillabs/2023/5/22/becb1b16-86cc-4e78-bdc7-7801c17947831684737106127-Return-Window-image.png,"PRODUCT DETAILS
A pair of white running shoes, has regular Styling, lace-ups closure, engineered with e-magic form technology
Synthetic Upper
Cushioned footbed
Textured and patterned outsole
Warranty: 3 months
Warranty provided by brand owner/manufacturer
Material & Care
Upper material: Synthetic
Wipe with a clean, dry cloth to remove the dust
Specifications
Sport
Running
Material
Synthetic
Fastening
Lace-Ups
Ankle Height
Regular
Outsole Type
Marking
Cleats
No Cleats
Pronation for Running Shoes
Neutral
Arch Type
Medium
See More",N/A,In Stock,Men Shoes,https://www.myntra.com/sports-shoes/wrogn/wrogn-men-woven-design-running-shoes/30191546/buy
29507574,Red Tape,Men Colourblocked Round Toe Memory Foam Sneakers,1133,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/29471982/2024/9/26/808b8479-a8a6-41bc-b0a0-2282114229941727354881531-Red-Tape-Men-Colourblocked-Sneakers-571727354881242-1.jpg","PRODUCT DETAILS
A pair of round toe grey & white sneakers ,has regular styling,
Lace-ups detail
Pu upper
Cushioned footbed
Textured and patterned outsole
Warranty: 45 days
Warranty provided by brand/manufacturer
Material & Care
PU
Wipe with a clean, dry cloth to remove dust
Specifications
Type
Sneakers
Toe Shape
Round Toe
Pattern
Colourblocked
Fastening
Lace-Ups
Shoe Width
Regular
Ankle Height
Regular
Insole
Memory Foam
Sole Material
EVA
See More",4.4 | | | 3.2k Ratings,In Stock,Men Shoes,https://www.myntra.com/casual-shoes/red+tape/red-tape-men-colourblocked-round-toe-memory-foam-sneakers/29507574/buy
29370792,Wildcraft,Men Textured Lace-Up Trekking Shoes,2399,https://assets.myntassets.com/assets/images/retaillabs/2023/5/22/becb1b16-86cc-4e78-bdc7-7801c17947831684737106127-Return-Window-image.png,"PRODUCT DETAILS
A pair of olive green shoes, has mid-top Styling, lace-ups detail
PU upper
Cushioned footbed
Textured and patterned outsole
Warranty: 3 months
Warranty provided by brand/manufacturer
Material & Care
PU
Wipe with a clean, dry cloth to remove the dust
Specifications
Sport
Trekking
Material
PU
Fastening
Lace-Ups
Ankle Height
Mid-Top
Outsole Type
Marking
Cleats
No Cleats
Cushioning
Medium
Running Type
Track
See More",4.2 | | | 394 Ratings,In Stock,Men Shoes,https://www.myntra.com/sports-shoes/wildcraft/wildcraft-men-textured-lace-up-trekking-shoes/29370792/buy
22688750,OFF LIMITS,Men Perforated High-Top Sneakers,2399,https://assets.myntassets.com/assets/images/retaillabs/2023/5/22/becb1b16-86cc-4e78-bdc7-7801c17947831684737106127-Return-Window-image.png,"PRODUCT DETAILS
A pair of round toe black and white sneakers ,has high-top styling
Lace-ups detail
Synthetic upper
Cushioned footbed
Textured and patterned outsole
Warranty: 1 month
Warranty provided by brand/manufacturer
Material & Care
Synthetic
Wipe with a clean and dry cloth to remove dust
Specifications
Sport
Basketball
Material
Synthetic
Fastening
Lace-Ups
Ankle Height
Mid-Top
Outsole Type
Non-Marking
Cleats
No Cleats
Arch Type
Medium
Cushioning
Medium
See More",4.1 | | | 7 Ratings,In Stock,Men Shoes,https://www.myntra.com/sports-shoes/off+limits/off-limits-men-perforated-high-top-sneakers/22688750/buy
33276682,Red Tape,Men PU Sneakers,1277,"https://assets.myntassets.com/f_auto,h_150,q_auto:best,w_112/assets/images/2025/JANUARY/22/4n3aH29I_8a5aec75b69f43b0ae44265ecef89b87.jpg","PRODUCT DETAILS
A pair of round toe white sneakers ,has regular styling,
Lace-ups detail
Pu upper
Cushioned footbed
Textured and patterned outsole
Warranty: 45 days
Size & Fit
Features: Heel Height - Flat | Toe Shape - Round
Material & Care
Material: Sole - EVA + TPR | Upper - PU | Insole Material :Classic Footbed- High Density Foam | Wipe with a clean, dry cloth to remove the dust.
Specifications
Type
Sneakers
Toe Shape
Round Toe
Pattern
Solid
Fastening
Lace-Ups
Shoe Width
Regular
Ankle Height
Regular
Insole
Comfort Insole
Sole Material
EVA
See More",4.2 | | | 29 Ratings,In Stock,Men Shoes,https://www.myntra.com/casual-shoes/red+tape/red-tape-men-pu-sneakers/33276682/buy
